product_pk,product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
23073,1317921ea764ef06f7aa21094c7e7759,esporte_lazer,26,438,2,200,16,6,20
14514,13378a2e50038c0cce4adb16486e3a6f,beleza_saude,36,1718,1,200,18,8,14
7170,133eefb3fc03b13ebded258788747304,telefonia,36,381,2,100,19,3,11
20410,134a6fc4a713a799266ebd6a4f4008d4,esporte_lazer,47,900,1,117,16,14,16
23801,13a7ea24fee9ef57c3b7b5b69d3b4cda,papelaria,60,688,3,250,16,6,11
27062,13befae9b3fb34c439cf4744fd18dfa7,cama_mesa_banho,43,124,1,250,40,4,30
11114,13c68a908e3ec61b48544be41a74e8cd,,,,,6050,50,18,40
21072,13db47eae724e2848e12b71a617a3a41,audio,34,468,1,425,17,11,14
20482,13e15cb0da5286aed1a2c24bbba2a281,pet_shop,40,460,4,600,25,20,20
20623,13ed40194df36dfe1dc2bf7e4ce3bcf2,moveis_decoracao,59,197,8,1000,31,11,26
12727,13f1ff85fb63cd1bcbf6ef78959328e9,pet_shop,56,720,1,1700,50,30,33
7259,1427b126f61597524866770b05d4eed2,informatica_acessorios,51,378,1,200,17,13,13
16464,145028037adecb27b1a58cf9597676cc,moveis_escritorio,37,1259,1,6650,23,19,29
23788,1454b29e83ab2f8bf6b4102736498ff5,telefonia_fixa,59,970,2,500,16,10,15
25654,14555ba663de8689feacf1d0819cc3b3,esporte_lazer,42,660,1,2150,41,10,35
15302,145978af3e89b318be0b717a0953649a,informatica_acessorios,56,295,3,150,31,3,28
2271,1491a8ff192d4b5c369b0eaa2fe33ee5,cama_mesa_banho,46,162,5,4600,60,19,50
17066,1498bc64386d231c0b467a99561b1760,cama_mesa_banho,49,478,1,750,40,10,20
11820,14a0471af2a7bc596532fc8a6f29b1f8,relogios_presentes,57,180,4,250,16,2,11
10742,14a174908a08ad7cfb56d3814d8e0ea5,cama_mesa_banho,52,1027,1,1150,28,26,23
25764,14ad6805c263d8d758d648f46a06570e,bebes,30,782,1,350,18,14,18
29889,14bc0f89b7126bb00dfa6432d85340de,relogios_presentes,30,156,1,550,20,10,16
26328,14d171d5043b1b2e14498f580e6225eb,cama_mesa_banho,52,330,1,600,16,10,16
12345,14dffa241a078aeaebaef48a49e807ca,bebes,43,746,4,250,16,7,11
23224,14e31b2c05e808184df54e15e1a99e88,papelaria,36,74,1,400,16,13,24
29916,14e40526732f35d38620a487e0776b27,livros_interesse_geral,52,783,1,500,40,4,30
5342,1501b0033c68a37fa9560033a440e529,eletroportateis,58,1160,6,410,24,22,17
14244,151133751552ad5bdd6645dfdcb0e728,cama_mesa_banho,48,590,1,1475,38,11,30
14727,151259fe8ced305ca05dc771fc72d711,esporte_lazer,32,839,1,418,18,13,14
17819,15182e412b013f40aa860be89720c91f,livros_interesse_geral,30,922,1,800,22,8,16
27780,1522589c64efd46731d3522568e5bc83,artigos_de_natal,35,415,4,550,37,10,37
9977,1528d0673079ce2d79d29753b800d76e,beleza_saude,58,790,4,800,20,7,20
18358,1529199a7d88ac40cef5b4a508f18f2c,esporte_lazer,38,1043,2,500,17,5,13
1750,154e7e31ebfa092203795c972e5804a6,beleza_saude,48,575,1,100,20,15,15
10540,1567eb3a02b49c99d7d07045e9ce94f5,automotivo,54,1081,6,1900,25,15,20
18309,156fef830e2c8871e3f1bf4dadf8e312,esporte_lazer,54,436,1,1000,40,20,20
22347,157ee978f4fcdf8984b0bb33a6687fde,bebidas,54,3077,1,650,19,19,19
13974,15859e3a8aaa3c192c10a91d8722abd5,beleza_saude,51,2795,5,5650,36,26,36
6216,15a8b28443e64b840cc27ee2491507d4,beleza_saude,59,458,1,750,20,20,20
1137,15a9e834e89eab39d973492882c658d6,cama_mesa_banho,52,530,6,949,30,20,26
2840,15ae68f4be12b1e7037da33a1ef9753a,casa_conforto,58,216,3,7600,50,30,40
32678,15b3d4c8373cd64166af5504b49d289d,moveis_decoracao,60,856,1,1400,43,5,30
26077,15bef25125df6626665f702257bd1e79,beleza_saude,59,1343,3,150,16,6,11
14922,15f50a93f26d97e9c940e45271e8c177,eletronicos,49,568,3,7100,74,10,20
5863,15f773b4fea5b2ab681b02620b0c3a95,,,,,750,16,25,15
11164,15fdd6032f35d4add5066fb90be28630,relogios_presentes,60,718,5,950,16,2,20
19303,1600dcf1cea8c0c83702e07b577ab231,relogios_presentes,57,181,4,250,16,2,20
24181,16078eb07519685083510f372565ddc7,automotivo,49,2304,4,300,16,6,15
3803,1613b819ab5dae53aead2dbb4ebdb378,automotivo,60,982,2,50,17,10,15
27018,16241e79b047426033194065d8b321b2,moveis_decoracao,57,526,2,400,18,19,14
11314,162e010af9fe224d35fd8496a273fb02,moveis_decoracao,60,2901,3,1800,105,8,35
8288,1632189d4c3d9e64cf3fd110b93f1a19,fashion_bolsas_e_acessorios,56,1474,1,200,16,2,11
22922,163da86e86f0089de089399c28c3fcbb,informatica_acessorios,60,407,3,400,16,3,21
18344,163e6400e6dadd0fe04775c5e9331fda,bebes,29,462,1,500,47,10,36
13224,164979bae3a9db1859e725b3a793f4d2,informatica_acessorios,58,191,3,400,50,15,25
13876,165f86fe8b799a708a20ee4ba125c289,cool_stuff,40,1456,1,2425,29,30,19
27524,16679d68bdbed3fb97af806424d7f2b7,beleza_saude,60,2936,1,83,19,15,18
27313,167b4b8c4bd0c401bea62f5e050d70a4,informatica_acessorios,55,209,1,517,39,11,13
10933,1686ad611d0c19159f8052758f93f660,telefonia,51,370,2,150,22,7,14
26714,1697727d6c82c23c7149c6c773683d2c,esporte_lazer,37,264,2,2600,28,28,20
12195,16b4473e98422039c388f144a0b16f55,beleza_saude,57,1293,1,2350,28,10,16
3706,16ba44d9231d19fc57e0a4188d0ce1cf,moveis_decoracao,50,488,1,303,25,2,17
19753,16cb37c8d7713ae295b4c1a92a3f338c,perfumaria,50,855,1,213,16,12,11
12503,16cc7a098d176187b6d8e9519fa81585,informatica_acessorios,56,599,2,350,16,22,17
14881,16e1eefb15c1601a11fefb18fd3d6036,cama_mesa_banho,60,530,8,1225,43,38,37
10640,16e3cf9ffd35194d29e5560a23123732,informatica_acessorios,45,923,1,875,35,16,12
11966,16ec3cff48acf77c13de21217bcc8af0,cool_stuff,53,1071,5,3463,59,27,32
2375,16ed6a6e3fce23b741650437fe58d65b,utilidades_domesticas,49,1226,1,750,35,15,35
5452,173c08b531cec70292992396ced22e7d,moveis_decoracao,26,375,1,1600,35,8,35
16214,17704da54fb7512da5a72cc3b227185e,beleza_saude,58,670,2,700,33,18,18
16971,17764de01dd9ad50ae317792ad2e2868,pet_shop,53,497,1,750,40,20,20
28924,177d3d5bb9d4d29222a222e3b3554f41,papelaria,59,241,6,7550,60,20,29
8150,17823ffd2de8234f0e885a71109613a4,,,,,3750,42,20,24
21217,178c8458c4907a2680456130f76e10e0,fashion_bolsas_e_acessorios,51,1490,2,300,16,2,11
31954,17a019676883dce326999c11a46a14f0,instrumentos_musicais,50,2143,4,150,16,4,14
14861,17c4bd4269902c84acc14c497f282ddb,telefonia,51,422,5,300,23,7,15
20181,17d8b8e9c21ec0fc5b33724e32fe422e,cama_mesa_banho,26,212,2,1000,30,4,40
4357,17efcba3c09566b89c945ef563f381d2,esporte_lazer,54,728,4,1150,46,10,15
6351,17f1ae71c27aaad9cee4655e62a50189,informatica_acessorios,52,708,5,200,16,2,11
21206,181b31b11ea16a87d5acab5a78320b93,esporte_lazer,40,593,1,5200,23,23,11
15894,183c95ad186f48c320bbac4643829d3f,fashion_bolsas_e_acessorios,36,412,5,150,16,5,20
11689,1871f846d88e6b0632e1058b61d35964,telefonia,53,320,1,117,19,4,14
13655,18796df281656da4036dd926561a6030,cama_mesa_banho,57,555,2,500,52,6,40
22601,187e7d92b8168c3661824809d0c5dffb,beleza_saude,30,1501,1,1900,27,9,18
22521,188c2b55dbae7df073f4f4a24e232ce9,utilidades_domesticas,49,186,1,800,30,30,20
8036,188d0b148e6d1c86faffe0d73c3f2dad,moveis_decoracao,25,249,2,7650,25,25,25
18394,1891f20b2a27a8b700d7a7ff5a7a0039,cama_mesa_banho,42,110,1,400,40,4,30
30089,189c49b159a847050e52afe5ec8d42c5,cama_mesa_banho,52,350,2,2069,65,19,44
3909,18b0e642cbae7251e60a64aa07dd9eb9,informatica_acessorios,24,718,2,200,41,2,29
3653,18e2f2853af64a5c039fb829e8609da1,relogios_presentes,55,457,1,600,16,11,11
13895,18f6ea7e8cff29f8053baac6762449f9,moveis_cozinha_area_de_servico_jantar_e_jardim,44,1313,4,1850,45,15,35
1377,18fa9cc25ea8b54f32d029f261673c0f,construcao_ferramentas_construcao,58,338,1,2900,23,8,23
19748,19421075ae0b585f2dc13ff149e2119d,esporte_lazer,32,1797,1,150,16,16,11
6641,194e74feac1f84a8ee5a517d4b3e107a,pcs,59,3913,2,14150,52,27,52
16183,1954739d84629e7323a4295812a3e0ec,portateis_cozinha_e_preparadores_de_alimentos,58,792,4,750,30,30,30
4446,195a72beccf48da20d71e2d7530b470a,beleza_saude,48,474,4,425,20,11,14
32439,196908bf446216a714bf739c09522dcd,brinquedos,43,952,4,1300,48,9,32
29415,197cb673852389801377308c616f5738,beleza_saude,44,1147,1,350,34,4,15
17291,198ed1dd26d075dc1e52e1909fc07938,utilidades_domesticas,60,1152,3,2300,35,24,28
29879,19944bc70a13c9b62e18a2bc7e913bb6,utilidades_domesticas,54,479,6,400,30,15,15
23925,19ac68e14d04f4207dda95e2fd44a960,brinquedos,58,393,4,625,35,21,21
1919,19c91ef95d509ea33eda93495c4d3481,beleza_saude,50,1257,1,700,25,12,19
21727,19f0917ba5781b978298ffcd9ae225c1,consoles_games,38,41,1,150,20,3,18
27068,19ff2d1670779cdd13a453274509bc1c,fashion_roupa_masculina,43,412,1,300,35,30,20
18812,1a080577618e7fe4d9ddd8fb2b47a964,relogios_presentes,33,623,1,425,19,13,16
1278,1a264b7839c199ba4df21d5284492650,automotivo,44,1335,1,250,18,11,14
8002,1a2c16ff559425a46f2eba773fceb91d,perfumaria,32,2376,6,300,20,20,20
31299,1a2d00b771a438bee7055bbd0086e003,cama_mesa_banho,55,192,1,950,44,2,36
14723,1a300f482e35d7eac74b229be067aefd,informatica_acessorios,54,333,4,125,18,7,15
23120,1a3c44587dd8d3db5f2447078bc50d75,cool_stuff,39,750,1,300,24,12,17
4060,1a3ed2c0aa5c7beccd817b6b71282e99,eletronicos,54,799,2,600,16,16,11
7529,1a405418406359cc2b8815f93bf359c2,esporte_lazer,56,1007,2,4550,20,20,20
19603,1a4247b6eddc27c68f7995dcc68b01e2,beleza_saude,39,453,1,725,21,23,16
24011,1a428b685ede76217c9efb550c4aaa59,cama_mesa_banho,49,117,1,400,40,4,30
22436,1a4949c8e8e15e002d012272e49817ea,moveis_decoracao,45,923,1,800,17,27,17
22380,1a658f920c35086bb2f6421f240608bd,beleza_saude,36,121,1,100,20,15,15
22229,1a7340927178189657dfa923be3bfdda,telefonia,58,777,6,150,17,4,12
3268,1a758361b1c10b3ffe3d3373332de319,esporte_lazer,56,819,4,175,17,10,13
25192,1a863cc45960ea60fa0aaeedce00c28f,moveis_decoracao,51,638,1,300,35,10,25
14629,1a980a10bed1d765e2eb2ad3608a63a1,malas_acessorios,45,217,1,850,45,10,31
3641,1aa2ed670a95e9f475723707a7c3f386,cama_mesa_banho,50,234,1,1000,38,6,29
17619,1aa464d8b37fad27aa67da15cb76d312,moveis_decoracao,59,2007,4,3000,69,11,11
13766,1aaf80d4afeb6d8636711e75d02f1a7e,informatica_acessorios,50,220,1,50,40,2,24
6025,1ab301df9ab26fc25842366a7c68fb96,papelaria,51,404,4,1400,35,46,31
10353,1aec9dac073154a4d6350ad0e773a191,market_place,40,770,4,200,22,6,14
14013,1b0e39ec889889ea1d492603d8512bfb,,,,,400,35,30,20
25622,1b28df0b54809d40f2bd2f2218c601a2,alimentos_bebidas,59,3762,1,875,23,17,17
22938,1b363f393faf61f11af873b840645eb9,cama_mesa_banho,55,246,1,1050,38,10,38
208,1b37262ebd1307a6c9aab9aca8584e76,pet_shop,52,1290,3,1300,30,10,18
23540,1b37b3107916db24fcb0ea0f9c024bd3,beleza_saude,45,510,4,300,31,6,31
6120,1b3c5b1455f3e42d831fb778055c9e45,consoles_games,52,1916,5,900,20,20,16
11200,1b7384e0f9f5e4cb914cd3f5535a4cab,,,,,200,16,3,12
3938,1b7b45fba5ad23e8117914f8b36e6772,esporte_lazer,46,1277,5,1600,42,10,22
27766,1b7ce992a80ac036dd9ab73d08289712,eletronicos,52,530,3,150,22,3,12
27523,1b88c133317c3f2b8c53b6048f2dc8b6,cama_mesa_banho,52,729,1,6200,20,30,30
27665,1b8ee158f59c098470fad33f39660964,moveis_sala,32,327,2,6200,55,14,47
9092,1b93af229a5768eaaed2064722b1c1dc,casa_construcao,57,915,5,9950,52,22,52
16077,1b947042ada4bafeaeb8714e1584d5b1,moveis_decoracao,63,149,3,5950,64,8,64
1602,1b981d76f4ec023c49b13412f503f1c2,bebes,57,1988,2,300,69,11,11
18226,1bbb8e929009e827868035f4fa7a5884,esporte_lazer,25,319,1,518,21,28,22
5514,1bc727ecf620b4b524541bf5b60e3314,moveis_decoracao,40,509,4,4000,40,40,40
14424,1bdf5e6731585cf01aa8169c7028d6ad,artes,28,3954,2,7400,47,25,25
27466,1bfb290d7273a442c874dbe74b4abae6,moveis_escritorio,19,883,1,10075,55,64,26
28413,1bfe62f326ac7bec0f5a83c10cfff228,brinquedos,47,74,2,5700,39,30,29
13502,1c0c0093a48f13ba70d0c6b0a9157cb7,moveis_decoracao,49,300,1,2500,47,21,41
14503,1c4e2aab2f3631a70816d1765ced8ea8,utilidades_domesticas,56,402,2,9900,31,61,31
18595,1c5cd477820c6046039178150f6f8916,moveis_decoracao,47,271,2,2900,44,15,44
6771,1c93b38903bf11d9a9bd28f3c65481d6,casa_conforto,60,407,1,19800,45,15,35
11441,1c99a6128a79a5fb5a34c1c6b3be9067,fashion_calcados,54,404,4,900,22,12,33
3191,1c9b5793de6c3d9117b6218552c87a8f,perfumaria,54,956,1,50,16,5,11
29484,1cab19d5be9a1286428e85aaebf82906,malas_acessorios,58,1057,3,950,35,12,25
17301,1cdbe059c1ca8e6b8e3c595c382afd56,moveis_decoracao,56,229,1,650,32,2,22
12296,1cdfaf0cc5abd6063d3a10ae3318f345,cama_mesa_banho,60,298,1,2350,33,7,39
7034,1cf0c9095608952cb1c65c4789946375,eletronicos,52,293,2,275,28,9,22
29184,1d23d07e957a7e3a0a951b8df7361990,papelaria,56,242,4,150,16,6,11
12186,1d3ecbda18167c766a3381fd16108e4a,esporte_lazer,42,636,1,1700,41,10,35
5156,1d4de03a6141ce2a2ae5a97f51cabb37,cama_mesa_banho,32,253,1,4050,40,15,23
22952,1d682cfba05647a5231ac20cd77e6645,automotivo,56,626,1,6525,65,11,65
12536,1d723e2d139a9fd6feb67aff90081bbd,beleza_saude,46,803,1,150,22,3,15
4449,1d7db62a21ffb4f220d3e8a05fa77e02,fashion_bolsas_e_acessorios,22,328,3,100,16,13,11
14701,1d8b0573a8ebb81f72288beba6bf4327,beleza_saude,39,752,3,250,21,26,21
10335,1d8ff272f4ff5248bde1358ef928713f,ferramentas_jardim,55,252,1,900,30,20,35
22124,1d9263e74c3e8e57d3a7bd505b7b871e,informatica_acessorios,42,885,1,200,28,2,40
20727,1d9ec694c5ecfc2d472cf83b1c4891c6,esporte_lazer,35,238,1,950,16,7,12
8348,1da0fbb35cfdc9fcb6d48dfddca69513,esporte_lazer,43,535,3,700,16,23,15
20789,1da5a90b5fbd1e1bc37b7bbb999c7bd3,moveis_decoracao,45,606,3,1000,29,13,13
31324,1dbd121a455304b1f6f0b548e9cc23b2,cool_stuff,51,308,3,100,16,6,11
9044,1dc7685f4fdb9622d84ae2ec658d5bbf,informatica_acessorios,54,292,1,1025,27,13,19
18190,1dceebcc5f23c02ea23e16d5bedca000,cds_dvds_musicais,47,117,2,550,35,15,25
22496,1de74e63d630007567726953a4eb2b36,fashion_underwear_e_moda_praia,25,396,2,150,35,10,25
27213,1dec4c88c685d5a07bf01dcb0f8bf9f8,automotivo,44,982,3,17600,49,49,23
29283,1deda1acffb44ed38494667d7e49a9f3,esporte_lazer,53,891,2,1150,27,12,17
367,1dfb36d969d347f56f43590ec42c7b8c,esporte_lazer,50,1212,5,900,26,6,13
18241,1e1bd97639fea164c61d7f2260cb4033,moveis_escritorio,30,880,1,19783,49,54,52
25705,1e2e095149b3e9ca487d9c2d8c20378b,relogios_presentes,30,506,1,600,17,13,14
15330,1e4aad71e70ec3236b054032c42d3494,telefonia,55,73,1,200,20,20,13
9331,1e4ab43607e527a9a558faa24a9e6e81,informatica_acessorios,55,653,1,226,23,17,18
806,1e56c680b07833e85fec6904b2c7e4b8,pet_shop,58,502,4,200,27,9,26
10809,1e8d46e0cdc62c1ffa69cc04a6f2660f,beleza_saude,34,617,2,250,24,11,11
16951,1e946cab712f702ca325f609894b7962,esporte_lazer,49,1973,1,500,24,20,20
16202,1ea666016f92dbe83254279eda832f34,malas_acessorios,51,396,3,350,25,10,20
4567,1eb5b06a73df439c29be30c762965ce3,relogios_presentes,55,328,1,900,23,15,19
34,1eba879220bd0981a0e2fbab499ed4e1,moveis_escritorio,57,476,1,8950,52,51,17
2441,1ebd1450a2b8d51ffda696956426024a,cama_mesa_banho,45,102,1,300,26,3,21
24441,1ec486885049bbb9b79351d150ed18c4,fashion_bolsas_e_acessorios,36,412,5,100,16,5,20
10296,1ec597ef2aaee9e73f32a970247f3192,beleza_saude,60,2910,5,300,26,26,11
23293,1ed4a7921293b8e5e028f0dd4cc166a6,moveis_decoracao,25,527,3,545,17,13,17
30955,1ee194d6fcec9e4cbaeef1a99a6911a2,cama_mesa_banho,56,279,1,500,34,23,43
2606,1f06d9b36ed20e13e3d95072487e4cb3,fashion_roupa_masculina,52,541,4,500,40,10,40
6193,1f0fa82e30437fd4a2596a4ad75d8ee0,utilidades_domesticas,53,462,1,530,17,17,19
27071,1f112631857414c63be3c00b6d8bf45f,relogios_presentes,58,593,1,467,19,13,20
19805,1f24b46fe73e9c77bfdf756f69f3ea8b,fashion_bolsas_e_acessorios,46,691,1,100,17,7,12
24480,1f30aacc69904c0d0bf8d05cb2abef72,cama_mesa_banho,58,293,1,1850,40,10,30
27195,1f411e9a31196b71ed8438c8254b858e,pcs,54,1053,2,11850,50,50,25
4012,1f75be631e988bb0ad750e60e18d043b,beleza_saude,29,378,2,200,25,10,15
27671,1f833cc7a418205cf50f5e834c6a2134,construcao_ferramentas_construcao,60,296,2,300,20,5,20
27718,1f839ba5b57051fac3461bc202ad9cce,telefonia,49,371,2,125,20,13,17
20083,1f851a7f6257c8bfa62e1853e4b6bf63,bebes,55,1575,1,3117,37,31,43
1447,1f85abca5a45544302089b5d442b4370,esporte_lazer,52,1450,1,1900,38,25,26
4939,1f8aad0f80f6d061b4d09e538ad496d7,brinquedos,24,155,1,500,28,4,14
8307,1f8fc2e117826028a2f1ad01a8638d62,utilidades_domesticas,45,347,1,4050,32,32,22
22295,1fb344134cd7164d32dea4d87ba3ec5a,ferramentas_jardim,57,1160,1,625,23,18,20
23151,1fb5b722c7edef5967d921c3ea7511b7,brinquedos,39,688,2,950,33,25,25
20753,1fb5f3130b9f5c67e7dc57e0f5df6e6d,instrumentos_musicais,57,1096,5,1850,54,16,11
7367,1fcbdcb14ed564faddf72bbcef855036,construcao_ferramentas_iluminacao,53,1146,3,300,16,10,16
16460,1fce7b244f4a45431713165a869f5f32,perfumaria,56,1420,2,575,16,22,16
25894,1fd3bb291e0dba9d6081eb914303993b,utilidades_domesticas,33,247,2,350,30,30,30
1138,1fd5b8526b883f92d22dc09cda3031e3,cama_mesa_banho,54,123,2,350,70,8,45
161,1ffe365aa7583189e63f2fa4f060b269,esporte_lazer,57,785,4,5200,20,60,35
32582,2002fc3ec2d8a30a7588628fe7aff958,eletronicos,57,432,1,200,16,6,14
29355,20205e1ea024aec43a7a3fc0d8f7a287,moveis_decoracao,60,464,1,1500,105,5,30
2944,2028bf1b01cafb2d2b1901fca4083222,perfumaria,54,1536,2,250,20,8,21
310,2029248294c186017ecfc48cecd47bbd,ferramentas_jardim,44,586,3,3250,32,14,22
8267,202d6bc7af7609f371b94e032925d314,cama_mesa_banho,54,390,1,550,16,10,16
20364,203086d8efe5991e11ed8f673bd18d64,papelaria,55,873,5,650,25,25,25
25393,20415eb4f2c37838abe474b4d601da86,utilidades_domesticas,51,101,5,7000,45,19,45
467,2043cae78c8b731c405c7329a05154b2,eletroportateis,52,640,3,750,30,30,30
5870,2052b3c5e08893e567c2fb7778476c75,informatica_acessorios,46,227,1,810,16,10,12
32206,20566af10fda4783935b8cef249fa4c3,relogios_presentes,39,243,1,500,22,14,21
17293,2056c9497992c9032fdd92346baab6c3,ferramentas_jardim,39,360,1,1800,35,13,31
16922,205cf43d203186d5eb440a791a5b7404,bebes,50,216,2,300,16,5,16
27218,2078312a2dcf1fcd8a38eabcf5dd033a,moveis_decoracao,54,1045,3,400,50,3,25
5648,207bb2d8180c2c7654872f6fab96e40e,telefonia,30,305,1,100,19,3,11
31291,207cdca64408b55cde28bfa9e62bced9,relogios_presentes,53,402,1,500,22,8,20
17135,209d347513cb03998c962964dc046f93,brinquedos,36,517,6,1200,33,24,23
1812,20a8603c265d777e25da064113d556f5,telefonia,59,474,3,475,17,14,14
18628,20cfa43a881c16cdedaaab83e139d302,informatica_acessorios,46,339,3,247,29,7,21
5469,20f160a9cf2e856ee5eba259e9ae33f9,perfumaria,56,1224,3,556,21,16,16
4903,2132979d9b6f64e99b8c9bb4da4e0323,informatica_acessorios,12,676,2,496,36,13,35
17427,2136c70bbe723d338fab53da3c03e6dc,relogios_presentes,55,167,3,200,16,2,11
15502,214f3ddd6bf0b37fcc394a822e319a30,beleza_saude,60,918,1,100,22,3,15
7119,21634fadc73ca34ac36813b02f1f10c8,utilidades_domesticas,51,906,3,800,44,14,35
18931,216bb0e0cd43ffd832e0973d35e0377e,construcao_ferramentas_iluminacao,56,1082,6,200,16,16,16
10022,21a53da27d4b830f32f475a09f0bd54a,cama_mesa_banho,57,247,1,1500,45,15,35
30247,21c7ae0df2196c656289e946024f9224,papelaria,55,959,4,6400,36,36,38
13358,21fd3b391a97c2fedab9d0efdd183a93,utilidades_domesticas,57,983,2,2650,53,15,13
29812,2216232cbfdfdc984d20cd53acb7aba8,utilidades_domesticas,56,263,2,6800,40,40,20
14770,222efa72a47277d611b8b38d71149afd,utilidades_domesticas,56,148,1,300,16,12,20
26187,2233b59e8cf2817f9659e52cce3093de,casa_construcao,58,1624,3,9350,20,20,20
7239,224f4ce3262279a31db214df54befe1b,beleza_saude,56,608,1,350,19,12,13
5913,22594ba8fd9a72ad95d352929c821560,moveis_escritorio,31,1076,1,8450,53,50,16
10071,22633013199a5fbb2c0094a6e2802386,brinquedos,53,31,1,600,25,30,20
32473,2291d090b69f60fc0ffd95ae394daa77,cool_stuff,43,743,5,500,18,12,15
7728,22a8168cf1f1c6347da8d29863b7f75e,consoles_games,53,2013,4,155,16,7,14
11214,22c051b01971f34702857840a0e03fab,instrumentos_musicais,55,684,1,950,22,9,57
23500,22c5ddc22ea8cae84fc9917def682dc6,perfumaria,24,435,3,350,25,15,15
14967,22c5e15506cbdfe5acd1b6a89e607868,cama_mesa_banho,59,662,2,647,30,5,29
4503,22dcd61aae0f6d1acc992914bc67a0e5,relogios_presentes,47,364,2,300,40,10,25
20969,22f5b63060a1185e5ec7721efd622321,cama_mesa_banho,32,606,2,400,90,6,12
9812,23227b07fc69250d2fa4be6602011aea,cama_mesa_banho,46,171,2,1250,45,10,15
5321,232906919fb046e3d050f8dd336b2634,livros_interesse_geral,34,318,1,250,29,8,23
16475,23365beed316535b4105bd800c46670e,telefonia,56,351,1,350,19,4,11
29154,23384f296aa1bf6461d22912093a9847,cama_mesa_banho,63,434,8,100,16,10,16
698,233ad2cdae25fbf46f0d090b678d23f4,market_place,53,213,3,775,35,9,15
16940,234d0c9586a851ff11033aedd13c1837,perfumaria,57,512,1,744,19,14,13
21095,236b6ad1fbcdd18244aa773558d42b6d,automotivo,58,762,5,100,24,2,17
1082,237629a2fbb505d4db6ef67408dcf5bf,utilidades_domesticas,54,460,1,475,24,19,24
30246,23bcd6822a33df5534f9b290216eec1f,brinquedos,56,708,6,7000,20,62,35
1610,23c6236434e58c6519c19e56c2dade45,esporte_lazer,59,1432,6,517,27,17,26
29540,23cb417be12fb9557a815962aedefff5,utilidades_domesticas,55,495,5,200,30,20,20
22757,24270aa37ba68dcc6be98dfde14da3be,malas_acessorios,57,425,8,900,35,10,22
13086,242e1933d9cb1c789d3c6a3f2d083ba0,brinquedos,51,606,1,8975,60,48,17
27362,24376321a0e7d0debc7a632cd4c9dda3,utilidades_domesticas,39,220,1,900,40,8,18
6912,24541f532451ecaa85eab5b200b2b686,moveis_decoracao,59,2130,2,450,69,11,11
18048,24619f43ab25b60db576926fd78edd39,pet_shop,39,585,5,18800,55,45,35
19601,246aa84ea966f137a2d87ef0041fa6ef,moveis_decoracao,37,734,4,1600,38,18,21
23465,247fa5b4e2f524a22b21ef256ffc23e4,informatica_acessorios,56,954,3,950,31,4,23
21241,2481a472d98c582b46bc2dfeae6f539f,moveis_decoracao,59,205,1,950,31,11,26
31666,24820a1196d38b337b214cbe699410ed,relogios_presentes,57,321,1,250,16,2,11
25356,2484041040e0c40b2a21ba32219d5537,informatica_acessorios,60,508,2,500,37,6,12
3126,249360ba4e41990fed4dd4398fd1893a,bebes,53,1286,4,200,16,6,11
12913,249da6972f14b13495be6a75239e9a91,cama_mesa_banho,56,186,1,750,30,5,26
6981,249de764c23f381ef073c7520e0ab799,pet_shop,38,605,1,175,20,5,13
21394,24a014458ccc6e989b4fcef5fa71da58,cama_mesa_banho,53,348,1,2000,45,15,35
18703,24aba57735be13fd785bc04d1a8812e4,,,,,21600,45,42,45
5301,24afa01830cde8d96507ed5a376e0b84,esporte_lazer,56,627,4,600,16,10,15
4858,24bc2932a12c983f8e76d828b65cf39b,beleza_saude,12,2411,1,380,17,11,13
32341,24bee9ba7cb361684671c74aedc9ae2d,eletronicos,60,893,3,1800,20,20,20
29719,24c66f106f642621e524291a895c9032,beleza_saude,37,325,1,792,19,14,16
11199,24d1e0447bc0f9b43af49837d0a4efd8,utilidades_domesticas,58,828,1,1150,16,30,12
26178,24dd446745b812ef3347d7ae00f5541f,eletroportateis,52,1076,1,1750,20,16,20
29571,24e8c79f39c68fbdbd57a5813ae72b94,relogios_presentes,22,852,1,225,19,12,15
22102,251876e7ba013b87b7262fb2524e2d60,bebes,37,506,2,1720,33,36,27
18330,25292482a61cb3298df8dbe15ea69daf,beleza_saude,53,1865,1,500,24,6,12
1965,252dc1fbd22786a5305623453f8eaf8b,beleza_saude,59,3323,8,100,28,13,12
15026,253ef56cd52d920f8066748da224c5eb,beleza_saude,47,1936,1,450,26,11,11
3710,254e83d8714765408ae71c07e6a972e0,telefonia,60,438,2,651,20,15,22
11669,256711bf66dcd14111581476d6cca1aa,pet_shop,60,501,3,1150,33,4,28
31107,2582fbe637afdcd03817b1b16b78fd60,automotivo,60,651,5,4150,78,4,47
5560,2584d5fa1ac792c8c26168eca51bb4d0,casa_construcao,56,797,5,9950,52,22,52
25626,259bd66612b61aa4e82ce3cde9272bbc,utilidades_domesticas,57,970,5,250,16,4,11
19850,25a2985f8f3f93ddf1c1d26847658dad,informatica_acessorios,57,334,1,300,16,10,11
10580,25bf7c5e5f9d008845212122805014e5,cama_mesa_banho,51,121,1,300,40,4,30
