pay_pk,order_id,payment_sequential,payment_type,payment_installments,payment_value
383,14066026f08d98c3316b5b8637282529,1,credit_card,2,23.02
384,14130f70a2038f80f97d9fcc6e590ba8,1,credit_card,10,269.75
385,141ad0192cfa16174e4fd0a1a7e7ba4a,1,credit_card,3,104.08
386,1422a4b4a2aa8b66fd49ff5557200b42,1,credit_card,10,924.12
387,142ac5357e541e5881d26fc5eb5f3754,1,credit_card,2,311.81
388,1431ee47e31c27528b8ae56b66689afc,1,credit_card,1,0.26
389,1431ee47e31c27528b8ae56b66689afc,2,voucher,1,30.91
390,1446390485bfa8ea593dbd273d725218,1,credit_card,8,102.64
391,1462290799412b71be32dd880eaf4e1b,1,boleto,1,44
392,14676aebeb151a1fa4f20e8fc3544621,1,credit_card,5,110.42
393,14772df2ec0499946fb20841a70659e4,1,credit_card,1,46.29
394,1488ee1c0dc7439e64d5df80ae9f6089,1,credit_card,3,132.47
395,1494db03a5c6e6ed463866c7e1171104,1,boleto,1,123.4
396,14986dd5b5dc6b4203bda6666311e4d0,1,credit_card,3,169.3
397,14b791be12b020b826c2ee4c7662a5da,1,credit_card,4,49.59
398,14bec9a20933b219426d500ca2581dc4,1,credit_card,8,89.82
399,14cef40ef56939096a73790b10938a79,1,credit_card,3,146.04
400,14d5fd67132f83c0c8a9e241e4a7d4dd,1,credit_card,1,32.43
401,14d68c5b215a31950340dc9cb3f73efe,1,credit_card,1,137.6
402,14dbe374dedd03ff06285484791c8d4e,1,credit_card,7,70.07
403,14e29f83cf6fcd5fcca40380a248eea1,1,credit_card,1,72.98
404,14e4354a0f5d87e8db773937a3f2331e,1,credit_card,2,73.56
405,14e58712c72f8606b985860c5711fdf7,1,credit_card,1,99.77
406,14e6e050a57912543937e93051cc7b2c,1,credit_card,1,68.63
407,14f31f8bfd37cf6b1fa6a4aa6e94e930,1,credit_card,2,165.96
408,1500f1a091b64e1e36d67b8622031e93,1,credit_card,1,96.02
409,1501377ae464c309dd74f2ec71daf9b5,1,credit_card,2,86.73
410,150b0776d65cc88c98cb4d10d0bc27b3,1,credit_card,3,79.38
411,151bc75d5cb7b7cf250eee3e3277dead,1,credit_card,3,138.08
412,15261e1a4e2be405c49fb08d7e07773c,1,credit_card,3,36.7
413,1527028c6f0d2ca7a42e5337dc2762e5,1,credit_card,4,47.05
414,15341b05d64b1a27163a196767a80afe,1,credit_card,10,606.08
415,154f3e62bb635300cf9a1d6c4940636d,1,credit_card,8,366.51
416,157b4fe03013e7a9db562091a12c2f8d,1,credit_card,3,167.35
417,15835fb051f32800c847b351f2a31f9b,1,credit_card,1,86.64
418,158745a153fbab78119f6c57c38c5306,1,credit_card,1,46.86
419,1594012ccc1b0770373ce691d697e5ae,1,credit_card,8,362.17
420,15ade2c7daaa01c998220a2035dd43dd,1,credit_card,1,150.37
421,15bed8e2fec7fdbadb186b57c46c92f2,1,credit_card,2,138.28
422,15c4d15a595aaff02d4de63093a4b57c,1,credit_card,3,225.78
423,15d086bbbae9b9e4b50c916c919479ed,1,boleto,1,73.49
424,15dbd4fa73037a8e8a6c619e4cffd46c,1,credit_card,10,919.38
425,15e63a2cb02a2f0485e5740e8c6f0155,1,boleto,1,171.99
426,15f67529b3d91fd3da058270c9a68855,1,credit_card,10,122.8
427,15fb9c745e91eff5482a9af2a5fad0e6,1,credit_card,1,137.38
428,1612d79764f7941116acc8be4239906b,1,boleto,1,165.48
429,1613193aa6cbc8820d6b5c12536722a0,1,credit_card,4,231.99
430,1621d8e6b777a7b525ed73c73ee564b9,1,credit_card,5,53.36
431,1648b503676883c70854279700e3cfc3,1,boleto,1,65.79
432,164f61f77f7f2a8c90a1e382606d53ba,1,credit_card,1,34.99
433,165db2f7901b38055fe76db6894683d2,1,credit_card,1,41.27
434,1683815c34e20076a6b3a8b1fd3d8809,1,credit_card,1,139.36
435,169f6274660e528484fd239aa7d27097,1,boleto,1,124.69
436,16aa7d10b833ccd4307a1159ba08d071,1,credit_card,12,323.89
437,16b0354e89f049afdd965c97e243dac6,1,credit_card,1,43.29
438,16c24987724018f73b746aacfbb5f8e8,1,boleto,1,180.45
439,16cb3a72f04e248a1244b076ce0d9bb7,1,credit_card,3,224.77
440,16dda44df2095f93a8e1390b77c2c048,1,credit_card,1,33.16
441,16e38caa92e342c7780f68832f832d4d,1,credit_card,8,243.36
442,16e62e9da7d33d61b6f26ccf68bc962c,1,boleto,1,415.93
443,16ec5f5b0b5245798a6334e4c239d13a,1,credit_card,6,123.52
444,16f7bcfa3d20c4e61a2ae69c2132d25e,1,credit_card,1,28.43
445,16f7bcfa3d20c4e61a2ae69c2132d25e,2,voucher,1,35.25
446,171fac25aa2fde5b05b3109d582d04bb,1,credit_card,7,70.14
447,17369d934e18e1cb2481bc11a9dcce78,1,credit_card,1,56.5
448,173f3e01cc3fc12d3831a3d80a024a90,1,credit_card,6,127.86
449,174fb39de9de15c80ea4076ba0cb6c83,1,boleto,1,93.91
450,175455df986fe6b05091b1c9506897dd,1,boleto,1,37.11
451,1767c122a3ee029a66f97b74a2538d2e,1,credit_card,1,119.84
452,176ada94dcc6f5fa6091d19a9d1fffde,1,credit_card,1,76.28
453,177536550949ab384987dfa5e898b1cc,1,credit_card,4,171.04
454,178358411049ad27f877b8964564528a,6,voucher,1,12
455,178358411049ad27f877b8964564528a,2,voucher,1,12
456,178358411049ad27f877b8964564528a,1,credit_card,1,2.05
457,178358411049ad27f877b8964564528a,5,voucher,1,12
458,178358411049ad27f877b8964564528a,3,voucher,1,12
459,178358411049ad27f877b8964564528a,7,voucher,1,12
460,178358411049ad27f877b8964564528a,4,voucher,1,12
461,178660fc6914ba83609b807efe89f984,1,credit_card,1,159.56
462,1790eea0b567cf50911c057cf20f90f9,1,credit_card,4,224.9
463,179a901d5de12162c773a0def32eda2f,1,boleto,1,77.29
464,179b63fcfafb80e064370a2ce74c81f7,1,credit_card,5,53.9
465,179e23361d372901e40a92f8c29bd61d,1,credit_card,8,187.2
466,17ab3523ccdc39226b04bbdd9bbceaad,1,credit_card,1,30.1
467,17b3a989f0a87769c633d0ed07ad1319,1,credit_card,1,114.09
468,17c2ee64306efa76f1389315a974eeba,1,credit_card,5,91.18
469,17c7247e36a481d564a5ec8c28861709,1,boleto,1,47.68
470,17e76907e42e85c99dd9e25d02f65314,1,boleto,1,68.44
471,17eba629ec542978d1ea929d473d4f19,1,credit_card,10,207.51
472,17f668eaf6dac97de5fcd9bbbea1f474,1,credit_card,2,448.71
473,181b10d008567cbac5bed22ff54e0299,1,credit_card,2,230.7
474,183a7d0aaaf6b16afaa897a44424494b,1,credit_card,1,173.53
475,183ee0e3ebd4c1c995e5f9ac2d950ee8,1,credit_card,2,67.5
476,1844430a4130a112771839a244829457,1,credit_card,2,74.03
477,186a0845cd1b679057c8b0ea86931e2f,1,credit_card,1,705
478,186d50e82bb60fc547f3dbf7aa6f6f8a,1,debit_card,1,53.37
479,187a17302afec3ad360e610e19e455cc,1,credit_card,3,32.43
480,188368c093f06fe58e813bd61137b3e1,1,credit_card,5,85.6
481,1887b26eba419ce20f6fe34a6f88e80a,1,credit_card,8,231.45
482,18905a8655f8255bf50d2eeadce2641e,1,boleto,1,30.53
483,18917193c2d4f159daff7df3b208d22e,1,boleto,1,34.84
484,189622f157848ba3ed54191c7538e07e,1,voucher,1,144.75
485,18aff2402dfe994cc353173909a740ba,1,credit_card,8,83
486,18bb4acb90913593d37049c601660009,1,credit_card,2,197.27
487,18bf036204cea32b152a8e2a2f2bab40,1,credit_card,3,147.59
488,18c2124c3874f480651069f1f8c9b903,1,boleto,1,124.02
489,18c2175899ae0ea38308dec32efffc22,1,credit_card,4,117.01
490,18c95a0e4c4a3d218d5eda56e235436e,1,credit_card,4,48.28
491,18d0a01d343f9a3789e7ae38fc92f907,1,boleto,1,52.84
492,18d686f1bb1270182c646fe337459d79,1,credit_card,1,57.59
493,18e83381f06c519894068bc3434fb638,1,credit_card,2,118.41
494,18ed15b7c2fadc5faa4db7a9f24d7d61,1,credit_card,3,148.97
495,18f1f69eead979dddab0c5fda4df6a16,1,voucher,1,41.18
496,190e8611451cfad038f032f548f44c12,1,boleto,1,109.69
497,1913cee0f26c9b117da013a2efd6374f,1,boleto,1,49.79
498,191a0013ee3ec32e27da5f85cf028081,1,credit_card,1,154.38
499,192e8093aeeb86d202c1035db3a5bd48,1,credit_card,2,1570.79
500,193f92153e2d2dc57d0052176ef585c0,1,credit_card,2,104.76
501,194e7b03e4469b2bcc7ba3c353077252,1,credit_card,1,54.6
502,195070d2d0eb1da7d93b958bce36d1ef,1,boleto,1,30.95
503,1950d777989f6a877539f53795b4c3c3,1,credit_card,2,44.09
504,1963cdf64d49297eb541ceee16ee659e,1,credit_card,2,79.47
505,196a79cd1b9ff7ad77dfaa9d4c46d04c,1,credit_card,15,392.94
506,19721d59a9764437477eff0730b48665,1,credit_card,3,205.26
507,197edbaa61a8a349f382553fd2180ee1,1,credit_card,4,306.16
508,198373b9140a1b8507f41535aa6344a3,1,credit_card,10,114.34
509,19838cf50dea89006e54a386a31287b2,1,debit_card,1,62.33
510,19a8ddfef7a411a196509d51ee14b776,1,credit_card,1,38.2
511,19b37f1efa2ddaf265496e78e245c19a,1,credit_card,2,49.45
512,19b8a677a41f55d06c3beda4849717b5,1,credit_card,9,91.19
513,19e234aee52e37132b0b4fcfb8465f88,1,credit_card,2,134.32
514,1a08b06cb8b9b557453b70b83fdc69cb,1,credit_card,2,83.41
515,1a17c1925a4d5a18c4880b06b51c2b0f,1,credit_card,5,55
516,1a4cc55b483d875e3b8bbd64a1b31bba,1,credit_card,1,67.05
517,1a58f35be1cae85f27119089958d5c7a,1,credit_card,2,75.19
518,1a7ee01992a69255a005e9db8a96d898,1,credit_card,10,278.06
519,1a9a9700a3759028691f3af38138e3d8,1,boleto,1,101.48
520,1a9b986cfe31ed59c5a6c00287db7e74,1,credit_card,1,31.75
521,1a9f85c859f73034acc85057b4899a8e,1,credit_card,3,361.27
522,1abad641fc19ed94a5eefb34fecbfc0d,1,credit_card,5,80.2
523,1ac4c8f4bb93ff8b5f87ff821298a59b,1,boleto,1,70.9
524,1ac605c3c8e2ee53279c7b0bd52c6aec,1,credit_card,5,177.02
525,1ac975a2e0caad3a89c4c5bbdc8f996a,1,credit_card,10,104.79
526,1acb85231edcc2f8c1904837bb11a3be,1,boleto,1,85.56
527,1ae003b46540d604b41cac187e07fbf7,1,credit_card,6,282.52
528,1ae9416cc460b54e019ac44ba53f5b1b,1,credit_card,1,64.6
529,1aeb7ca35ec250ef46f2f67684461abf,1,credit_card,5,71.63
530,1afd8ff2dd513d0b66ac931347fd264d,1,boleto,1,25.51
531,1b00a2b976ff528b7ab895ea9ed58ab7,1,credit_card,1,125.43
532,1b00c4d80c81cdbc36487c96c6e92f07,1,boleto,1,112.92
533,1b04338248209667c231e726e312c9fd,1,credit_card,10,210.29
534,1b462189eca41fdd61ad58561176b49c,1,boleto,1,88.01
535,1b5bd1070a7857f30e0856e204f30f25,1,boleto,1,46.69
536,1b99333d39cf95f48be3864b2e1e88b3,1,credit_card,4,49.84
537,1b9ecfe83cdc259250e1a8aca174f0ad,1,boleto,1,33.34
538,1ba17bb34e802d7e243558ee086ff754,1,credit_card,1,61.26
539,1ba5b9882a75bc185bc0c7fbb909b697,1,debit_card,1,38.14
540,1bc7434bd3185b311a6d4016a03ea06a,1,boleto,1,104.85
541,1bed42b5193345848c17de4d32e42a5d,1,credit_card,1,25.1
542,1bf942e8c5d1022f7a1b864e32041e7d,1,credit_card,4,134.59
543,1c07c0999a3f88b8c1b95e9a07cf5564,1,debit_card,1,114.91
544,1c2bcfd34cbb64f130a03aeb7c0d6c75,1,credit_card,4,244.38
545,1c32916fec4ddbdf533e164c2552343f,1,credit_card,1,41.62
546,1c35ac660d7ef6691b25d20df3d6eccb,1,credit_card,7,74.03
547,1c54750859f8472306a0b63d74e782ef,1,boleto,1,105.17
548,1c57302ee71281562fa44bc88283e3d1,1,credit_card,1,112.92
549,1c58c266f70494954b0e545444355f3b,1,credit_card,2,122.5
550,1c5998a66da200447c5cbb528969a95a,1,credit_card,5,57
551,1c64a95702ee730080852e28d43a73e6,1,credit_card,8,151.79
552,1c749ca7e27a6aaa93180b80e326d7f8,1,credit_card,2,131.62
553,1c7c35deaf3a1639e247ce03babdfded,1,credit_card,3,37.83
554,1c81cddd8cd868c4f95fa77dde1810d7,1,credit_card,4,44.53
555,1c9f6ba93f9fde712da4fa24ecc30660,1,credit_card,1,113.2
556,1cb44c843df038496648b84a904aafa6,1,credit_card,1,12.06
557,1cb44c843df038496648b84a904aafa6,4,voucher,1,30
558,1cb44c843df038496648b84a904aafa6,2,voucher,1,3.02
559,1cb44c843df038496648b84a904aafa6,3,voucher,1,30
560,1cb6cfd9e6306cfe607017391834999a,1,credit_card,2,208.7
561,1cbc4deb78977f04e2e3c262a613abc0,1,boleto,1,62.44
562,1cbc5d1981e34d5c950e9418aa02217d,1,credit_card,2,181.76
563,1cbcc355e275e5143ab1dbf260ca14f1,1,credit_card,1,14.72
564,1cc47b4855c5d2cf01a73dc8ae838079,1,boleto,1,246.28
565,1cd4fb5e05e05b44a8a827fd5187095c,1,credit_card,3,208.48
566,1ce397b1df28355ed4f928b2b322db98,1,boleto,1,127.42
567,1cecebfadf42798e6036d0d1a708354f,1,credit_card,7,72.62
568,1cf0fc2c07de89a211f8dcf9ff5af15b,1,credit_card,3,415.94
569,1cf843db5be8c3ec934d6bc2b58e5061,1,credit_card,3,157.45
570,1cfd2c6aa7a28ece5d2b6761de6a571f,1,credit_card,1,36.69
571,1d067305b599c1e0dceb3864056ea527,1,credit_card,5,170.43
572,1d0acbd3a21cb00b1cede4db748fa0b1,1,credit_card,4,215.06
573,1d1c9ba4b3111c36066400813fd93e65,1,credit_card,6,406.51
574,1d251ab94983c4adb11e4b168abb1439,2,credit_card,4,65.96
575,1d251ab94983c4adb11e4b168abb1439,3,voucher,1,53.89
576,1d251ab94983c4adb11e4b168abb1439,1,credit_card,6,118.56
577,1d37e36d44b7056e8d613a4214c9765b,1,boleto,1,104.37
578,1d46e93ded8b3ff059abe41e14754362,1,boleto,1,152.16
579,1d52ba7197c7acebbb4f826f6585536f,1,credit_card,1,286.09
580,1d54db601b417ccdfd3b7071955e6cc7,1,credit_card,5,3209.72
581,1d554a2374156f36bdb7e0e6dbcad2d0,1,credit_card,1,274.55
582,1d5b194c01e762aa59a47ae8dca7199f,1,credit_card,10,235.13
583,1d5bea59fdbfbb09905a07530d5a8c10,1,credit_card,2,139.59
584,1d6a2a632c284f1c4fd53baf9e705693,1,voucher,1,255.29
585,1d767ef13195f2cb3337b6b077e1f752,1,credit_card,5,157.16
586,1d85312d372335db21f7f178c2325c6c,1,credit_card,6,158.8
587,1da00355018ed3e0fdd548cf3ddada99,1,credit_card,2,80.1
588,1dab6cb14267214f76fe292d1a79014c,1,credit_card,4,291.72
589,1dc839387052269a40a3e539aa949980,1,boleto,1,70.89
590,1df82016cb6fab694280ee06f74c65ae,1,credit_card,6,147.34
591,1e01369b33244af82c1b44d7359da3dc,1,credit_card,1,131.11
592,1e0fdb7395b6eab4335b7a41b88813e4,1,credit_card,3,36.78
593,1e1fb779dc3ea5b2ece7892f4b1824cc,1,boleto,1,102.92
594,1e2566907e0655a3549bdcb88b0291f1,1,credit_card,5,62.78
595,1e51b2b229678b37addbfeb359d0e3ab,1,credit_card,3,171.3
596,1e648b21368a3ed91634edf2b262d33c,1,credit_card,1,82.12
597,1e6c83f252357f4c9ae0df874887ef7e,1,credit_card,1,30.66
598,1e73093ee708ed2b782f359056925208,1,credit_card,1,35.82
599,1e7aff52cdbb2451ace09d0f848c3699,1,credit_card,4,154.19
600,1e8c81805b92ff169971231458670460,1,credit_card,8,257.94
601,1e90a410c4be85320d64e5a0cbed9291,1,credit_card,1,44
602,1e988c7630b31701946a24a362ae9dd7,1,debit_card,1,130.09
603,1e9ea7d5f669d780b187f487a03c3f7b,1,credit_card,1,46.71
604,1ec53891c581322d7f3a17fb5835b857,1,boleto,1,327.66
605,1ed4e96d371387280707c53f4555031b,1,credit_card,1,10.97
606,1ed4e96d371387280707c53f4555031b,2,voucher,1,45.63
607,1ed9fe02b5d745a3397a33415ecd5577,1,credit_card,1,28.98
608,1ee14212cb207ed5474b41f501133c11,1,boleto,1,180.75
609,1eeaec28c1a699b3b423fba26109e197,1,credit_card,5,150.91
610,1eef4e610c84e24e3ea7039a14693e90,1,boleto,1,160.23
611,1ef47fb13ee9044b5e5aa3bd388755de,1,credit_card,10,138.62
612,1f02df2b80d060dfde8445dcb32f347e,1,credit_card,2,202.66
613,1f039c377ad805f38658f64f2102c992,1,credit_card,1,15.58
614,1f039c377ad805f38658f64f2102c992,2,voucher,1,74.19
615,1f039c377ad805f38658f64f2102c992,5,voucher,1,74.19
616,1f039c377ad805f38658f64f2102c992,3,voucher,1,74.19
617,1f039c377ad805f38658f64f2102c992,4,voucher,1,74.19
618,1f04bac535b51d50ba5a22cddc3a52ff,1,credit_card,5,200.76
619,1f079793c7cf0447834c7f3fff027802,1,voucher,1,44
620,1f0ece120cc036379fc3b3bf6f930947,1,credit_card,10,623.18
621,1f0fb6f94c105ba0047b56143a01c3a9,1,credit_card,3,37.84
622,1f21b692c9d8f0368278413ecd0878f3,1,credit_card,3,54.52
623,1f3fcd02b6ab99b6b499dcd412076175,1,boleto,1,154.76
624,1f6405caa14a2debb88594b0471ed340,1,boleto,1,148.68
625,1f69e4870ffb8313df2fef3df0af2718,1,credit_card,5,415.83
626,1f790c9e3bb6e08d226245a5d1d781fa,1,credit_card,3,148.15
627,1f7ef4e37ca10d4ed60f43c7cf81e181,1,boleto,1,40
628,1f7ff21f05c5258ab082ee51e8b2872e,1,boleto,1,151.9
629,1fad09d0fdfb8f4f8cdfc1d5be566893,1,credit_card,1,47.17
630,1fb143495c17f9d09e20b8016a8e5430,1,credit_card,3,217.55
631,1fc4c658ba7a1f8edf3492ce534944ee,1,credit_card,1,76.18
632,1fc6f36a09a4afd9024b0cf47d52924e,1,credit_card,1,63.06
633,1fce119897499a117beb9f48ac6cff5c,1,credit_card,4,92.57
634,1fd1b3c4396fe3d19067623fca845f03,1,credit_card,6,308.28
635,1fde32a510f950891c57d6e69c9071bd,1,credit_card,3,98.42
636,1fe0c983b306f5e920e23d8a461c8451,1,boleto,1,47.69
637,1fe7be398f57b2c40691376b673de1bb,1,credit_card,5,50.53
638,1ff18ac87c2bd43b4a902ef5736193ae,1,credit_card,1,111.22
639,1ffe6486cbf2a0f96d34ee9945f5ed04,1,credit_card,1,166.5
640,2011a926846f9fa10088488fca493f95,1,credit_card,1,36.69
641,201e6171af7d4a477721fde96efcd3a6,1,credit_card,3,103.55
642,20246bd1767d916d618e27b8e4fcb8fd,1,boleto,1,40.27
643,203096f03d82e0dffbc41ebc2e2bcfb7,1,boleto,1,118.86
644,2033a4586b5bec3229ebc1675a8ae092,1,credit_card,2,50.35
645,2042abeefae68e63a8aa30edd4b0eb48,1,voucher,1,162.04
646,2050ad559df86365b2d2a824640af4a1,1,credit_card,3,238.08
647,2070a6c3c3a8f5c3c8688096d984ce9c,1,credit_card,2,45.53
648,208f107af74f48f12d680a404d4424cd,1,boleto,1,47.38
649,20a6605d8265ca357d15eaf4f6710f63,1,credit_card,5,105.28
650,20be6d24b0a84a4e329e5973d524f20f,1,credit_card,2,108.28
651,20e0101b20700188cadb288126949685,1,credit_card,5,105.56
652,20e223f06b4ead7a6d8ed147dae59b12,1,boleto,1,75.08
653,20febe29f23cdee32db9532860db7341,1,boleto,1,174.21
654,21094f6fd8017c8b7339040142abea71,1,credit_card,8,80.63
655,210d1686d116f7589a06e12974814bba,1,credit_card,5,85.8
656,210e60465099814a1d2c7635e4065153,1,credit_card,8,231.79
657,2132578dc3560ff41c32c417821faead,1,credit_card,3,285.79
658,2132d7599832dd6bc845a7efd6f6d446,1,credit_card,1,114.44
659,214a42323dd7ec45504d319315a1386b,1,credit_card,1,220.03
660,215235517f0e156724a0ac20bc1076a5,1,credit_card,2,132.13
661,216bc8ebe70b73bb6e7e3270d9a5df56,1,credit_card,1,70.72
662,21733cca729d55bc70908258a2e90984,1,boleto,1,212.38
663,217fa08ee792f84b2a3b3a84ee263b0e,1,credit_card,2,86.84
664,21826e0954bd6550ea7b7a5665bc636f,1,credit_card,10,234.58
665,21838957166e38f71ea42879c0a5c3db,1,credit_card,3,278.43
666,2188019060b6276ae9fc889917f6d5cb,1,credit_card,5,53.79
667,21ad66a2631bea1c9b697b500c20f1c1,1,credit_card,2,20.29
668,21b47da23dc2187f6da58dfd7698faa8,1,boleto,1,163.24
669,21c71f62d2554e1ad6c8ba9dc7af2c62,1,credit_card,3,74.16
670,21e43bdf56e1d32ad5bf113b604fc4f2,1,credit_card,6,83.59
671,21ee832eff624a82225c6e98cd2dcf7f,1,credit_card,1,43.69
672,21f1cdf47b2ebf6d58a4e07191ac5a98,1,credit_card,1,32.72
673,21f4a37ec131158f1615d0f186f190af,1,credit_card,8,212.88
674,21fc1ff2a7ed8b2ec6ff62ac18d7a1b7,1,credit_card,1,71.64
675,21fdf6a269bd4c5befb28302d4d00803,1,credit_card,6,475.01
676,223b2b4c06ffe3ced7307cad0ebd5e44,1,credit_card,4,180.35
677,2251c2ae48921e06fee59a7779d9bd47,2,voucher,1,40.11
678,2251c2ae48921e06fee59a7779d9bd47,1,credit_card,1,3.86
679,225ab782cbf978534e852f511cc46fd0,1,credit_card,1,45.95
680,226dbf042352f0f381239e29ddcb301e,1,credit_card,1,162.25
681,2275c86505ffbdf6aa88cd91bfeeae33,1,credit_card,2,44.79
682,228dba745fdc79fe3b74e70f3e8f67db,1,credit_card,1,41.75
683,22b1de291afc457a072d35bf6749b18a,1,credit_card,8,138.5
684,22bd668810988f93e2c335459e72a312,1,credit_card,6,76.63
685,22c8ac26992112755df2e1542f2d1cfd,1,credit_card,1,42.78
686,22d17396ac4c177e0ea83929cd4f845d,1,credit_card,10,217.78
687,22f1399a4c5b23e40453c44942c04100,1,credit_card,3,73.42
688,22ff7c206b68858435452298296c2fcb,1,credit_card,5,50.86
689,2301a0f5629f3d66f880849265f50515,1,credit_card,6,84.23
690,230429e6f253f9cd6561aad72ce7ee2f,1,credit_card,10,131.71
691,231f58de0228723d0b6d6b562d352d90,1,boleto,1,126.68
692,231f5faa326e8643dc979ef4dcc9cd31,1,credit_card,1,93.65
693,232b75e8b6faa6ca2063184414e634a7,1,boleto,1,180.95
694,232efaeba12fd576e70a88f09d6583b6,1,credit_card,10,101.25
695,23427a6bd9f8fd1b51f1b1e5cc186ab8,1,credit_card,1,53.38
696,23450be385c992f3c2a398025c48db20,1,credit_card,3,127.02
697,234c056c50619f48da64f731c48242b4,1,boleto,1,75.71
698,236000cc7c90d723a7db9afa31f73e72,1,credit_card,2,137.08
699,2373908388bcaa9a225c34e33d9e9f0d,1,credit_card,2,130.56
700,23799ee0d85541263f0637d4b86d5e5b,1,credit_card,2,49.96
701,237f9d2cdf1d87f8b252ad4e11bb42a7,1,credit_card,2,111.43
702,2380ca3ffd1097862f0f1f9b8f7c566f,1,credit_card,9,91.19
703,239f380355f65dcb68551f07d16fc4a8,1,credit_card,10,251.63
704,23af56e201b15091e86aebe6bde84b2b,1,credit_card,10,147.62
705,23b0f3febe2a61dfb83ff0ede848d53e,1,credit_card,1,101.63
706,23b9e7764953e9889b44983acf062485,1,boleto,1,206.99
707,23c0fb66f3afa483b302cc740b14f17b,1,boleto,1,247.69
708,23c4889b86a761e3cc76cecad70bff4f,1,credit_card,2,80
709,23c4889b86a761e3cc76cecad70bff4f,2,credit_card,2,92.55
710,23f1f636dd6189253847462e5ea2e797,1,credit_card,1,65.38
711,23f553848a03aaab35bb3f9f87725125,1,credit_card,2,117.77
712,24012690fe6562f4a154875f2f64ed93,1,credit_card,2,144.29
713,240191f09afa5eb7356ceaeeb8c153ca,1,voucher,1,78.2
714,2410734c3fc6d36010cf6b1b36c2974d,1,credit_card,3,157
715,241a57ba96decfbe134f5c84f585f57f,1,credit_card,1,46.79
716,24385221c8f9f6a31323b73db64f869e,1,credit_card,8,192.66
717,245d1537baa4ed68d968e3c0f2ca5d16,1,boleto,1,221.79
718,2468e620a816b687f5dc6878e7d847ce,2,voucher,1,46.68
719,2468e620a816b687f5dc6878e7d847ce,1,credit_card,1,45.21
720,246b14cc444e8a7df0afd80495dfa052,1,credit_card,1,17.97
721,246c8cf4ca9e3c50e4a172a4ba462a11,1,credit_card,10,240.22
722,246d4a086a57d88a0e438c83cb44b94e,1,boleto,1,50.75
723,2474e13d0d388a471b50fd455057300c,1,credit_card,2,105.72
724,2478ddd1d1395639b71cf0d498d8dbf6,1,credit_card,4,41.85
725,24791bba1a08147c3b660bb80d0de8d3,1,boleto,1,32.1
726,247d5afd3ec08a69d7ae743a6fcae022,1,credit_card,2,63.28
727,24843df655e56c3713485a7880677287,1,credit_card,5,331.2
728,248ff7b41bfa395f5ee828720889e664,1,credit_card,1,41.69
729,24abde75980ca7fd4234cc23e098c2ee,1,credit_card,1,45.22
730,24ac51b02d01abde547c474a994d2aa4,1,debit_card,1,35.42
731,24b137d6259a0c0cbd646f179e2ca35e,1,boleto,1,325.38
732,24c0b5c7e8f51f85f1bcdbe4cd0f81ac,1,credit_card,4,99.9
733,24c2ea18beb03e17972ed33b519950c1,1,credit_card,10,1915.13
734,24eaa9941af703f34c309aff1a56aa5e,1,boleto,1,54.62
735,250fc7597b92f3bb967c2c0a6bd70e1b,1,credit_card,1,68.72
736,251290bd4ffaeb9e5e29158f3ea21c93,1,credit_card,2,62.04
737,252a85fbb824c236e3b232f556edfc68,1,credit_card,5,159.76
738,25461ae3c4bf9bf6e41a3a163f763c8f,1,credit_card,2,64.2
739,256ccc96b2c931006d95ba7a05181037,1,credit_card,7,702.97
740,2573400a7beba401684ca3eca5e38936,1,credit_card,5,154.14
741,257699bfe87de4eac234324e88db828a,1,credit_card,2,102.26
742,257a853e3afe9bee83a67f4798e6db79,1,credit_card,2,128.64
743,257d1faedcbe9d328080c6ec04c8f819,1,boleto,1,75.53
744,2582e280d624a46c545db9c09f6cd424,1,boleto,1,387.78
745,258f2e5dd769d9314b349f5650005dcc,1,credit_card,3,165.4
746,25aefb052a481cf1f4aaede6fb1abecb,1,boleto,1,102.03
747,25b6b32773813a83fe535d412fa6e805,1,credit_card,2,107.95
748,25bd2ad9d282f59e4e6a048ef9bf214f,1,credit_card,2,289.02
749,25d47ee9a060a0359e8a10a858fc39a1,1,boleto,1,190.48
750,25db8af390f9984ee0af317b5239af35,1,boleto,1,114.68
751,25dbad31db4b9059dd02d72929578d1c,1,credit_card,1,33.62
752,25e2eb92a4861f100d82edfb2cbbb47f,1,boleto,1,109.26
753,25e5f6a88a4525f820943240376c45c5,1,debit_card,1,98.81
754,25ebb07a1069a75d3cb9baf0a94f22d0,1,credit_card,8,201.42
755,25f4376934e13d3508486352e11a5db0,1,credit_card,5,82.33
756,25fb291455f02d9da22d17fa3a1afd23,1,credit_card,10,544.92
757,260a8f34d9837b682c7a6c52cc8d9193,1,boleto,1,155.99
758,26262a08c620d910b93d309db0e16725,1,credit_card,3,31.77
759,26298a4e971b2abb0e472ae55f3a6cd0,1,credit_card,3,803.04
760,263ba12390d0fbce329dd16da8cd20f8,1,credit_card,2,147.33
761,2640506a4584f571430195e2fa215406,1,credit_card,1,590.08
762,26449e55a87a5c565d60238999c380ff,1,credit_card,1,91.17
763,264ce11c5e766e56fad7ef4046030511,1,credit_card,1,82.92
764,2655c643248fa1a5ef168d2f6fc64fe7,1,voucher,1,75.53
765,2656fd6fdbfe33c6421cb390eef1a73b,1,credit_card,10,205.88
766,265858f2ac3e966d6f2e63e5f7a51092,1,boleto,1,36.78
